Temps,FrequenceCardiaque
1970-01-01T00:02:50.000Z,123.40178214285706
1970-01-01T00:02:50.100Z,123.24443014285713
1970-01-01T00:02:50.200Z,197.07869942857147
1970-01-01T00:02:50.300Z,123.60808571428572
1970-01-01T00:02:50.400Z,123.92984357142856
1970-01-01T00:02:50.500Z,124.27109528571425
1970-01-01T00:02:50.600Z,121.80837385714281
1970-01-01T00:02:50.700Z,121.36591428571423
1970-01-01T00:02:50.800Z,121.2990767142857
1970-01-01T00:02:50.900Z,121.24295028571433
1970-01-01T00:02:51.000Z,121.62438571428575
1970-01-01T00:02:51.100Z,123.74227071428568
1970-01-01T00:02:51.200Z,119.1068777142857
1970-01-01T00:02:51.300Z,121.11557357142846
1970-01-01T00:02:51.400Z,121.13465714285704
1970-01-01T00:02:51.500Z,124.13659757142847
1970-01-01T00:02:51.600Z,200.44560471428568
1970-01-01T00:02:51.700Z,119.97000000000006
1970-01-01T00:02:51.800Z,119.97000000000004
1970-01-01T00:02:51.900Z,119.97000000000006
1970-01-01T00:02:52.000Z,114.45115028571429
1970-01-01T00:02:52.100Z,114.58133128571424
1970-01-01T00:02:52.200Z,114.26201714285706
1970-01-01T00:02:52.300Z,114.58452857142849
1970-01-01T00:02:52.400Z,117.5576309999999
1970-01-01T00:02:52.500Z,122.02914414285705
1970-01-01T00:02:52.600Z,121.13355999999997
1970-01-01T00:02:52.700Z,121.1182645714286
1970-01-01T00:02:52.800Z,122.46630000000003
1970-01-01T00:02:52.900Z,122.28008857142862
1970-01-01T00:02:53.000Z,122.83455228571437
1970-01-01T00:02:53.100Z,125.71630957142855
1970-01-01T00:02:53.200Z,125.97684285714283
1970-01-01T00:02:53.300Z,166.26604214285712
1970-01-01T00:02:53.400Z,163.10381642857126
1970-01-01T00:02:53.500Z,126.48327142857136
1970-01-01T00:02:53.600Z,126.48008585714283
1970-01-01T00:02:53.700Z,202.99587742857148
1970-01-01T00:02:53.800Z,126.49375914285724
1970-01-01T00:02:53.900Z,125.57049828571432
1970-01-01T00:02:54.000Z,154.58329285714288
1970-01-01T00:02:54.100Z,169.40376728571414
1970-01-01T00:02:54.200Z,124.9486285714286
1970-01-01T00:02:54.300Z,124.9445531428572
1970-01-01T00:02:54.400Z,201.21426885714308
1970-01-01T00:02:54.500Z,127.96983828571427
1970-01-01T00:02:54.600Z,129.3852272857143
1970-01-01T00:02:54.700Z,129.39695714285716
1970-01-01T00:02:54.800Z,131.36461614285713
1970-01-01T00:02:54.900Z,132.02477199999996
1970-01-01T00:02:55.000Z,127.78123885714285
1970-01-01T00:02:55.100Z,196.0594838571429
1970-01-01T00:02:55.200Z,119.98977142857144
1970-01-01T00:02:55.300Z,120.06780485714287
1970-01-01T00:02:55.400Z,120.45706857142866
1970-01-01T00:02:55.500Z,120.16863885714282
1970-01-01T00:02:55.600Z,120.14154671428574
1970-01-01T00:02:55.700Z,121.24690085714283
1970-01-01T00:02:55.800Z,125.8178717142857
1970-01-01T00:02:55.900Z,126.30238571428569
1970-01-01T00:02:56.000Z,126.3023857142857
1970-01-01T00:02:56.100Z,126.67663942857133
1970-01-01T00:02:56.200Z,127.50074485714293
1970-01-01T00:02:56.300Z,125.11182857142863
1970-01-01T00:02:56.400Z,125.11182857142862
1970-01-01T00:02:56.500Z,125.08543114285719
1970-01-01T00:02:56.600Z,125.08985957142863
1970-01-01T00:02:56.700Z,125.7316
1970-01-01T00:02:56.800Z,125.1118737142857
1970-01-01T00:02:56.900Z,123.25671214285717
1970-01-01T00:02:57.000Z,123.70447085714284
1970-01-01T00:02:57.100Z,122.90670499999995
1970-01-01T00:02:57.200Z,123.07576442857138
1970-01-01T00:02:57.300Z,122.60847142857138
1970-01-01T00:02:57.400Z,122.55501771428568
1970-01-01T00:02:57.500Z,122.05928914285714
1970-01-01T00:02:57.600Z,124.04867728571436
1970-01-01T00:02:57.700Z,124.29003942857148
1970-01-01T00:02:57.800Z,123.51967142857151
1970-01-01T00:02:57.900Z,123.44451014285724
1970-01-01T00:02:58.000Z,122.69693614285715
1970-01-01T00:02:58.100Z,123.2591018571429
1970-01-01T00:02:58.200Z,124.30964285714292
1970-01-01T00:02:58.300Z,126.42099800000015
1970-01-01T00:02:58.400Z,128.33710000000013
1970-01-01T00:02:58.500Z,128.13035814285726
1970-01-01T00:02:58.600Z,203.26674514285705
1970-01-01T00:02:58.700Z,123.88135985714281
1970-01-01T00:02:58.800Z,122.99342857142852
1970-01-01T00:02:58.900Z,123.42959628571425
1970-01-01T00:02:59.000Z,124.67433414285722
1970-01-01T00:02:59.100Z,126.37394328571436
1970-01-01T00:02:59.200Z,126.87347142857148
1970-01-01T00:02:59.300Z,201.773434
1970-01-01T00:02:59.400Z,124.38942242857144
1970-01-01T00:02:59.500Z,123.91482242857141
1970-01-01T00:02:59.600Z,123.86562857142849
1970-01-01T00:02:59.700Z,124.2660248571427
1970-01-01T00:02:59.800Z,124.55547142857128
1970-01-01T00:02:59.900Z,123.96435814285702
1970-01-01T00:03:00.000Z,183.06177114285694
1970-01-01T00:03:00.100Z,147.74251385714257
1970-01-01T00:03:00.200Z,127.85957142857131
1970-01-01T00:03:00.300Z,127.84193428571417
1970-01-01T00:03:00.400Z,203.44529614285736
1970-01-01T00:03:00.500Z,126.63209900000005
1970-01-01T00:03:00.600Z,127.4710145714287
1970-01-01T00:03:00.700Z,171.0173262857144
1970-01-01T00:03:00.800Z,161.76330371428577
1970-01-01T00:03:00.900Z,129.72081428571434
1970-01-01T00:03:01.000Z,129.72081428571434
1970-01-01T00:03:01.100Z,202.85679628571424
1970-01-01T00:03:01.200Z,129.32083385714287
1970-01-01T00:03:01.300Z,128.72144628571425
1970-01-01T00:03:01.400Z,169.68143942857137
1970-01-01T00:03:01.500Z,165.3884047142858
1970-01-01T00:03:01.600Z,129.7395272857143
1970-01-01T00:03:01.700Z,126.00325085714287
1970-01-01T00:03:01.800Z,200.25266271428603
1970-01-01T00:03:01.900Z,125.02430228571426
1970-01-01T00:03:02.000Z,124.24611457142854
1970-01-01T00:03:02.100Z,164.54335000000003
1970-01-01T00:03:02.200Z,155.53077014285716
1970-01-01T00:03:02.300Z,120.93316900000008
1970-01-01T00:03:02.400Z,123.22565857142865
1970-01-01T00:03:02.500Z,122.77062642857152
1970-01-01T00:03:02.600Z,119.80657671428574
1970-01-01T00:03:02.700Z,120.16239999999996
1970-01-01T00:03:02.800Z,152.89145399999995
1970-01-01T00:03:02.900Z,160.5030554285717
1970-01-01T00:03:03.000Z,117.96634814285709
1970-01-01T00:03:03.100Z,117.42996285714281
1970-01-01T00:03:03.200Z,117.03773242857147
1970-01-01T00:03:03.300Z,116.49117357142862
1970-01-01T00:03:03.400Z,116.5751428571429
1970-01-01T00:03:03.500Z,116.5751428571429
1970-01-01T00:03:03.600Z,119.86502828571427
1970-01-01T00:03:03.700Z,122.0705571428571
1970-01-01T00:03:03.800Z,127.60112185714281
1970-01-01T00:03:03.900Z,203.39166842857142
1970-01-01T00:03:04.000Z,126.34359914285707
1970-01-01T00:03:04.100Z,125.36688485714278
1970-01-01T00:03:04.200Z,125.38435885714277
1970-01-01T00:03:04.300Z,126.03456099999991
1970-01-01T00:03:04.400Z,125.82025485714279
1970-01-01T00:03:04.500Z,124.48063971428564
1970-01-01T00:03:04.600Z,125.04946499999996
1970-01-01T00:03:04.700Z,124.39728571428569
1970-01-01T00:03:04.800Z,124.74829199999999
1970-01-01T00:03:04.900Z,123.94118842857138
1970-01-01T00:03:05.000Z,123.30265014285706
1970-01-01T00:03:05.100Z,118.31179999999995
1970-01-01T00:03:05.200Z,118.31179999999995
1970-01-01T00:03:05.300Z,118.97752800000004
1970-01-01T00:03:05.400Z,123.01521957142869
1970-01-01T00:03:05.500Z,122.93716400000014
1970-01-01T00:03:05.600Z,123.17635257142871
1970-01-01T00:03:05.700Z,198.7614771428575
1970-01-01T00:03:05.800Z,122.98167785714287
1970-01-01T00:03:05.900Z,118.91322757142858
1970-01-01T00:03:06.000Z,195.1167765714286
1970-01-01T00:03:06.100Z,120.38506900000003
1970-01-01T00:03:06.200Z,119.7687285714286
1970-01-01T00:03:06.300Z,125.15362657142862
1970-01-01T00:03:06.400Z,198.58303242857124
1970-01-01T00:03:06.500Z,124.88456571428573
1970-01-01T00:03:06.600Z,129.76090000000002
1970-01-01T00:03:06.700Z,205.56921585714295
1970-01-01T00:03:06.800Z,131.95290628571428
1970-01-01T00:03:06.900Z,130.345817
1970-01-01T00:03:07.000Z,128.05273028571426
1970-01-01T00:03:07.100Z,128.92976257142848
1970-01-01T00:03:07.200Z,129.40756771428553
1970-01-01T00:03:07.300Z,128.4654465714285
1970-01-01T00:03:07.400Z,200.81703914285717
1970-01-01T00:03:07.500Z,128.73696742857146
1970-01-01T00:03:07.600Z,125.69498642857151
1970-01-01T00:03:07.700Z,125.71950100000002
1970-01-01T00:03:07.800Z,126.20023714285706
1970-01-01T00:03:07.900Z,127.42505714285703
1970-01-01T00:03:08.000Z,127.42642257142845
1970-01-01T00:03:08.100Z,203.36330814285708
1970-01-01T00:03:08.200Z,127.28644771428567
1970-01-01T00:03:08.300Z,127.64101428571423
1970-01-01T00:03:08.400Z,129.0229488571428
1970-01-01T00:03:08.500Z,205.31484371428598
1970-01-01T00:03:08.600Z,129.28873857142872
1970-01-01T00:03:08.700Z,130.01366100000018
1970-01-01T00:03:08.800Z,128.6959421428573
1970-01-01T00:03:08.900Z,129.6064891428573
1970-01-01T00:03:09.000Z,129.09659242857163
1970-01-01T00:03:09.100Z,127.92460171428586
1970-01-01T00:03:09.200Z,201.1717995714284
1970-01-01T00:03:09.300Z,124.19248100000006
1970-01-01T00:03:09.400Z,124.73871142857146
1970-01-01T00:03:09.500Z,125.16104399999999
1970-01-01T00:03:09.600Z,128.62813285714293
1970-01-01T00:03:09.700Z,129.86448571428576
1970-01-01T00:03:09.800Z,129.86448571428576
1970-01-01T00:03:09.900Z,202.43570814285744
1970-01-01T00:03:10.000Z,127.81615414285704
1970-01-01T00:03:10.100Z,129.9797699999999
1970-01-01T00:03:10.200Z,169.7589209999999
1970-01-01T00:03:10.300Z,163.17133957142838
1970-01-01T00:03:10.400Z,127.9139284285714
1970-01-01T00:03:10.500Z,128.640458
1970-01-01T00:03:10.600Z,129.44729257142856
1970-01-01T00:03:10.700Z,131.01481399999997
1970-01-01T00:03:10.800Z,130.06978342857144
1970-01-01T00:03:10.900Z,166.5500677142857
1970-01-01T00:03:11.000Z,166.2843791428569
1970-01-01T00:03:11.100Z,126.8244091428571
1970-01-01T00:03:11.200Z,126.53192757142857
1970-01-01T00:03:11.300Z,198.10397671428558
1970-01-01T00:03:11.400Z,120.14344285714299
1970-01-01T00:03:11.500Z,120.18819085714303
1970-01-01T00:03:11.600Z,158.6744071428573
1970-01-01T00:03:11.700Z,157.3273607142858
1970-01-01T00:03:11.800Z,120.18574571428573
1970-01-01T00:03:11.900Z,120.0717
1970-01-01T00:03:12.000Z,120.13556028571422
1970-01-01T00:03:12.100Z,119.4920428571428
1970-01-01T00:03:12.200Z,119.13542199999992
1970-01-01T00:03:12.300Z,118.77479042857132
1970-01-01T00:03:12.400Z,119.24579999999997
1970-01-01T00:03:12.500Z,121.07875557142849
1970-01-01T00:03:12.600Z,126.2428142857142
1970-01-01T00:03:12.700Z,125.96008157142856
1970-01-01T00:03:12.800Z,125.26838914285722
1970-01-01T00:03:12.900Z,124.58544285714294
1970-01-01T00:03:13.000Z,124.62684300000011
1970-01-01T00:03:13.100Z,126.89300057142864
1970-01-01T00:03:13.200Z,122.1338042857143
1970-01-01T00:03:13.300Z,124.20548571428571
1970-01-01T00:03:13.400Z,200.4814369999996
1970-01-01T00:03:13.500Z,120.16594285714287
1970-01-01T00:03:13.600Z,119.79863885714286
1970-01-01T00:03:13.700Z,118.47378571428571
1970-01-01T00:03:13.800Z,120.88255957142856
1970-01-01T00:03:13.900Z,122.11071257142854
1970-01-01T00:03:14.000Z,122.96064171428566
1970-01-01T00:03:14.100Z,196.39510999999987
1970-01-01T00:03:14.200Z,120.19067142857145
1970-01-01T00:03:14.300Z,120.19067142857145
1970-01-01T00:03:14.400Z,124.30615428571436
1970-01-01T00:03:14.500Z,128.12225671428573
1970-01-01T00:03:14.600Z,129.7111285714286
1970-01-01T00:03:14.700Z,129.7111285714286
1970-01-01T00:03:14.800Z,196.67646485714295
1970-01-01T00:03:14.900Z,126.76511000000015
1970-01-01T00:03:15.000Z,127.26983385714298
1970-01-01T00:03:15.100Z,127.234367857143
1970-01-01T00:03:15.200Z,129.82611142857144
1970-01-01T00:03:15.300Z,130.78138571428568
1970-01-01T00:03:15.400Z,129.78313842857136
1970-01-01T00:03:15.500Z,202.42474771428576
1970-01-01T00:03:15.600Z,126.74769614285715
1970-01-01T00:03:15.700Z,126.88751900000003
1970-01-01T00:03:15.800Z,126.66538571428575
1970-01-01T00:03:15.900Z,134.8530614285714
1970-01-01T00:03:16.000Z,138.40220871428565
1970-01-01T00:03:16.100Z,148.6925408571429
1970-01-01T00:03:16.200Z,175.7393827142857
1970-01-01T00:03:16.300Z,129.3643162857142
1970-01-01T00:03:16.400Z,127.71778285714277
1970-01-01T00:03:16.500Z,131.10119085714274
1970-01-01T00:03:16.600Z,199.76620185714256
1970-01-01T00:03:16.700Z,126.81602199999993
1970-01-01T00:03:16.800Z,127.22805857142852
1970-01-01T00:03:16.900Z,130.11019371428566
1970-01-01T00:03:17.000Z,129.84404285714277
1970-01-01T00:03:17.100Z,129.84404285714277
1970-01-01T00:03:17.200Z,129.2603507142856
1970-01-01T00:03:17.300Z,127.31269171428582
1970-01-01T00:03:17.400Z,126.92059242857154
1970-01-01T00:03:17.500Z,126.15111857142867
1970-01-01T00:03:17.600Z,126.27508728571432
1970-01-01T00:03:17.700Z,127.60445471428565
1970-01-01T00:03:17.800Z,127.21447828571426
1970-01-01T00:03:17.900Z,126.86746028571427
1970-01-01T00:03:18.000Z,127.56683814285708
1970-01-01T00:03:18.100Z,127.25848614285707
1970-01-01T00:03:18.200Z,129.6328047142857
1970-01-01T00:03:18.300Z,205.0515247142858
1970-01-01T00:03:18.400Z,128.67559114285723
1970-01-01T00:03:18.500Z,129.4836041428572
1970-01-01T00:03:18.600Z,129.40881400000004
1970-01-01T00:03:18.700Z,130.08306985714285
1970-01-01T00:03:18.800Z,130.11993400000006
1970-01-01T00:03:18.900Z,131.34934171428577
1970-01-01T00:03:19.000Z,208.08715700000008
1970-01-01T00:03:19.100Z,131.30568871428576
1970-01-01T00:03:19.200Z,130.8352038571428
1970-01-01T00:03:19.300Z,129.6202881428571
1970-01-01T00:03:19.400Z,123.5766472857143
1970-01-01T00:03:19.500Z,123.2118335714285
1970-01-01T00:03:19.600Z,122.77405871428569
1970-01-01T00:03:19.700Z,127.33722628571418
1970-01-01T00:03:19.800Z,138.55585714285692
1970-01-01T00:03:19.900Z,141.6471159999999
1970-01-01T00:03:20.000Z,154.86060614285734
1970-01-01T00:03:20.100Z,132.23314485714286
1970-01-01T00:03:20.200Z,122.43788571428574
1970-01-01T00:03:20.300Z,122.43788571428574
1970-01-01T00:03:20.400Z,196.69747199999995
1970-01-01T00:03:20.500Z,120.80940000000004
1970-01-01T00:03:20.600Z,126.57394328571428
1970-01-01T00:03:20.700Z,129.28855871428573
1970-01-01T00:03:20.800Z,130.56836757142855
1970-01-01T00:03:20.900Z,131.35070942857146
1970-01-01T00:03:21.000Z,131.50278571428575
1970-01-01T00:03:21.100Z,206.8906294285716
1970-01-01T00:03:21.200Z,129.59877000000012
1970-01-01T00:03:21.300Z,128.35957257142869
1970-01-01T00:03:21.400Z,127.84761428571436
1970-01-01T00:03:21.500Z,129.52667700000003
1970-01-01T00:03:21.600Z,129.3005684285715
1970-01-01T00:03:21.700Z,128.5557791428572
1970-01-01T00:03:21.800Z,204.69398514285743
1970-01-01T00:03:21.900Z,127.57375371428579
1970-01-01T00:03:22.000Z,127.85485828571437
1970-01-01T00:03:22.100Z,128.6188428571429
1970-01-01T00:03:22.200Z,129.44972257142865
1970-01-01T00:03:22.300Z,131.89539014285722
1970-01-01T00:03:22.400Z,132.26709114285717
1970-01-01T00:03:22.500Z,132.91469514285706
1970-01-01T00:03:22.600Z,134.50530557142844
1970-01-01T00:03:22.700Z,133.48855028571418
1970-01-01T00:03:22.800Z,168.33517599999993
1970-01-01T00:03:22.900Z,166.40257599999967
1970-01-01T00:03:23.000Z,128.11908457142866
1970-01-01T00:03:23.100Z,127.70917700000005
1970-01-01T00:03:23.200Z,127.7506812857142
1970-01-01T00:03:23.300Z,127.81531485714282
1970-01-01T00:03:23.400Z,127.90867899999998
1970-01-01T00:03:23.500Z,127.43204371428568
1970-01-01T00:03:23.600Z,127.21473028571434
1970-01-01T00:03:23.700Z,129.7048262857144
1970-01-01T00:03:23.800Z,130.97242857142868
1970-01-01T00:03:23.900Z,131.70922271428586
1970-01-01T00:03:24.000Z,131.68777642857157
1970-01-01T00:03:24.100Z,131.0926142857144
1970-01-01T00:03:24.200Z,128.5424942857144
1970-01-01T00:03:24.300Z,136.48142300000004
1970-01-01T00:03:24.400Z,137.77264742857145
1970-01-01T00:03:24.500Z,153.12468971428567
1970-01-01T00:03:24.600Z,140.55044014285727
1970-01-01T00:03:24.700Z,119.91408571428573
1970-01-01T00:03:24.800Z,120.09961514285725
1970-01-01T00:03:24.900Z,121.49344957142856
1970-01-01T00:03:25.000Z,122.50690271428572
1970-01-01T00:03:25.100Z,122.6334775714286
1970-01-01T00:03:25.200Z,121.95568899999994
1970-01-01T00:03:25.300Z,127.58656971428566
1970-01-01T00:03:25.400Z,135.46431428571427
1970-01-01T00:03:25.500Z,143.74630299999993
1970-01-01T00:03:25.600Z,161.51800500000004
1970-01-01T00:03:25.700Z,129.51079614285717
1970-01-01T00:03:25.800Z,128.91299114285712
1970-01-01T00:03:25.900Z,129.39807142857143
1970-01-01T00:03:26.000Z,137.7599938571429
1970-01-01T00:03:26.100Z,146.95517742857155
1970-01-01T00:03:26.200Z,154.52210099999994
1970-01-01T00:03:26.300Z,163.539851142857
1970-01-01T00:03:26.400Z,131.095406
1970-01-01T00:03:26.500Z,131.0488
1970-01-01T00:03:26.600Z,130.92556585714289
1970-01-01T00:03:26.700Z,205.75527071428564
1970-01-01T00:03:26.800Z,124.07288657142854
1970-01-01T00:03:26.900Z,122.48102857142854
1970-01-01T00:03:27.000Z,123.3480564285714
1970-01-01T00:03:27.100Z,138.05369499999998
1970-01-01T00:03:27.200Z,138.61281028571415
1970-01-01T00:03:27.300Z,156.4129659999999
1970-01-01T00:03:27.400Z,137.97809857142852
1970-01-01T00:03:27.500Z,122.29327799999997
1970-01-01T00:03:27.600Z,122.3117832857143
1970-01-01T00:03:27.700Z,121.75588871428573
1970-01-01T00:03:27.800Z,125.97977200000003
1970-01-01T00:03:27.900Z,126.53161428571431
1970-01-01T00:03:28.000Z,147.18121499999987
1970-01-01T00:03:28.100Z,195.06860485714287
1970-01-01T00:03:28.200Z,147.99414285714286
1970-01-01T00:03:28.300Z,158.40016785714278
1970-01-01T00:03:28.400Z,160.3969585714286
1970-01-01T00:03:28.500Z,131.25797571428578
1970-01-01T00:03:28.600Z,130.44937142857145
1970-01-01T00:03:28.700Z,123.84772085714285
1970-01-01T00:03:28.800Z,134.5163492857142
1970-01-01T00:03:28.900Z,137.48951399999987
1970-01-01T00:03:29.000Z,149.87421842857134
1970-01-01T00:03:29.100Z,153.08854785714288
1970-01-01T00:03:29.200Z,139.80127871428573
1970-01-01T00:03:29.300Z,143.19432914285716
1970-01-01T00:03:29.400Z,157.56934857142863
1970-01-01T00:03:29.500Z,131.46279285714292
1970-01-01T00:03:29.600Z,121.99090671428573
1970-01-01T00:03:29.700Z,122.04211428571426
1970-01-01T00:03:29.800Z,128.49963671428569
1970-01-01T00:03:29.900Z,146.0392697142857
1970-01-01T00:03:30.000Z,149.79115371428574
1970-01-01T00:03:30.100Z,164.0641857142857
1970-01-01T00:03:30.200Z,135.24568485714295
1970-01-01T00:03:30.300Z,127.51867142857148
1970-01-01T00:03:30.400Z,127.22241800000002
1970-01-01T00:03:30.500Z,129.21088942857142
1970-01-01T00:03:30.600Z,130.41664285714285
1970-01-01T00:03:30.700Z,131.89647842857144
1970-01-01T00:03:30.800Z,131.2535825714286
1970-01-01T00:03:30.900Z,144.4052548571429
1970-01-01T00:03:31.000Z,145.18477457142862
1970-01-01T00:03:31.100Z,159.28487614285729
1970-01-01T00:03:31.200Z,156.4073324285714
1970-01-01T00:03:31.300Z,147.38062857142853
1970-01-01T00:03:31.400Z,155.20363257142859
1970-01-01T00:03:31.500Z,165.51788171428583
1970-01-01T00:03:31.600Z,130.65697342857138
1970-01-01T00:03:31.700Z,131.80323014285716
1970-01-01T00:03:31.800Z,131.61414000000002
1970-01-01T00:03:31.900Z,133.2079881428572
1970-01-01T00:03:32.000Z,135.07427857142866
1970-01-01T00:03:32.100Z,134.31457500000008
1970-01-01T00:03:32.200Z,208.05574028571422
1970-01-01T00:03:32.300Z,150.41619671428558
1970-01-01T00:03:32.400Z,148.73313585714274
1970-01-01T00:03:32.500Z,165.8038142857144
1970-01-01T00:03:32.600Z,144.05392614285722
1970-01-01T00:03:32.700Z,127.70423771428577
1970-01-01T00:03:32.800Z,128.175735
1970-01-01T00:03:32.900Z,129.76267371428577
1970-01-01T00:03:33.000Z,145.99164285714284
1970-01-01T00:03:33.100Z,146.77039314285716
1970-01-01T00:03:33.200Z,163.87180428571435
1970-01-01T00:03:33.300Z,152.9523207142858
1970-01-01T00:03:33.400Z,145.95708571428582
1970-01-01T00:03:33.500Z,156.4616917142857
1970-01-01T00:03:33.600Z,158.57036942857135
1970-01-01T00:03:33.700Z,143.39924257142857
1970-01-01T00:03:33.800Z,146.81577414285715
1970-01-01T00:03:33.900Z,163.57771428571434
1970-01-01T00:03:34.000Z,154.60459342857155
1970-01-01T00:03:34.100Z,149.31444071428587
1970-01-01T00:03:34.200Z,160.1215555714287
1970-01-01T00:03:34.300Z,162.29279814285727
1970-01-01T00:03:34.400Z,148.34642857142873
1970-01-01T00:03:34.500Z,151.4369505714287
1970-01-01T00:03:34.600Z,165.84338800000017
1970-01-01T00:03:34.700Z,140.3244465714286
1970-01-01T00:03:34.800Z,125.11155300000011
1970-01-01T00:03:34.900Z,125.37247628571443
1970-01-01T00:03:35.000Z,130.678935857143
1970-01-01T00:03:35.100Z,143.21714714285713
1970-01-01T00:03:35.200Z,146.98752014285705
1970-01-01T00:03:35.300Z,159.69048571428561
1970-01-01T00:03:35.400Z,126.93446457142838
1970-01-01T00:03:35.500Z,120.88199871428567
1970-01-01T00:03:35.600Z,119.93443885714284
1970-01-01T00:03:35.700Z,120.12724028571428
1970-01-01T00:03:35.800Z,120.80875714285715
1970-01-01T00:03:35.900Z,120.92470385714282
1970-01-01T00:03:36.000Z,130.33026957142852
1970-01-01T00:03:36.100Z,148.40169642857128
1970-01-01T00:03:36.200Z,149.91381428571412
1970-01-01T00:03:36.300Z,165.49805628571426
1970-01-01T00:03:36.400Z,157.45078042857133
1970-01-01T00:03:36.500Z,147.20054042857151
1970-01-01T00:03:36.600Z,147.068169
1970-01-01T00:03:36.700Z,156.38502857142853
1970-01-01T00:03:36.800Z,124.14593871428565
1970-01-01T00:03:36.900Z,122.81670971428566
1970-01-01T00:03:37.000Z,122.36418657142843
1970-01-01T00:03:37.100Z,131.95061014285704
1970-01-01T00:03:37.200Z,140.80812214285697
1970-01-01T00:03:37.300Z,148.76458171428558
1970-01-01T00:03:37.400Z,158.02881871428556
1970-01-01T00:03:37.500Z,142.40652685714284
1970-01-01T00:03:37.600Z,142.5189922857143
1970-01-01T00:03:37.700Z,160.03421199999997
1970-01-01T00:03:37.800Z,154.14658971428577
1970-01-01T00:03:37.900Z,147.6934
1970-01-01T00:03:38.000Z,158.69515771428559
1970-01-01T00:03:38.100Z,163.26546685714277
1970-01-01T00:03:38.200Z,149.07705142857134
1970-01-01T00:03:38.300Z,152.3310325714285
1970-01-01T00:03:38.400Z,166.08060700000007
1970-01-01T00:03:38.500Z,151.25629957142866
1970-01-01T00:03:38.600Z,142.78771614285722
1970-01-01T00:03:38.700Z,149.44203842857152
1970-01-01T00:03:38.800Z,155.0756195714286
1970-01-01T00:03:38.900Z,140.77417142857146
1970-01-01T00:03:39.000Z,143.7232444285714
1970-01-01T00:03:39.100Z,156.21921442857132
1970-01-01T00:03:39.200Z,140.49144885714287
1970-01-01T00:03:39.300Z,137.34559714285714
1970-01-01T00:03:39.400Z,149.75441528571446
1970-01-01T00:03:39.500Z,147.76705542857155
1970-01-01T00:03:39.600Z,126.51512814285731
1970-01-01T00:03:39.700Z,129.94522457142872
1970-01-01T00:03:39.800Z,129.95686642857157
1970-01-01T00:03:39.900Z,144.47723585714286
1970-01-01T00:03:40.000Z,148.11451428571422
1970-01-01T00:03:40.100Z,162.24466628571415
1970-01-01T00:03:40.200Z,157.550260142857
1970-01-01T00:03:40.300Z,141.23804271428554
1970-01-01T00:03:40.400Z,140.76756242857127
1970-01-01T00:03:40.500Z,186.08810585714266
1970-01-01T00:03:40.600Z,156.82025328571427
1970-01-01T00:03:40.700Z,147.83091528571433
1970-01-01T00:03:40.800Z,160.9037688571428
1970-01-01T00:03:40.900Z,141.9352185714286
1970-01-01T00:03:41.000Z,122.79175714285716
1970-01-01T00:03:41.100Z,123.2821011428571
1970-01-01T00:03:41.200Z,125.39252599999999
1970-01-01T00:03:41.300Z,125.90671485714284
1970-01-01T00:03:41.400Z,125.74839128571428
1970-01-01T00:03:41.500Z,123.88179714285708
1970-01-01T00:03:41.600Z,131.96613671428554
1970-01-01T00:03:41.700Z,140.7720914285713
1970-01-01T00:03:41.800Z,149.34500685714286
1970-01-01T00:03:41.900Z,157.58441214285713
1970-01-01T00:03:42.000Z,143.66267042857143
1970-01-01T00:03:42.100Z,149.61350485714294
1970-01-01T00:03:42.200Z,166.80286800000005
1970-01-01T00:03:42.300Z,157.65251871428586
1970-01-01T00:03:42.400Z,150.2424645714287
1970-01-01T00:03:42.500Z,159.60876300000007
1970-01-01T00:03:42.600Z,160.89311871428575
1970-01-01T00:03:42.700Z,132.56875314285722
1970-01-01T00:03:42.800Z,131.58489171428576
1970-01-01T00:03:42.900Z,159.7214444285714
1970-01-01T00:03:43.000Z,183.48805228571402
1970-01-01T00:03:43.100Z,146.8235038571428
1970-01-01T00:03:43.200Z,159.70568685714284
1970-01-01T00:03:43.300Z,157.39450814285712
1970-01-01T00:03:43.400Z,141.9241392857143
1970-01-01T00:03:43.500Z,143.43867014285712
1970-01-01T00:03:43.600Z,157.31958571428575
1970-01-01T00:03:43.700Z,143.49586228571434
1970-01-01T00:03:43.800Z,139.71054
1970-01-01T00:03:43.900Z,155.88701014285715
1970-01-01T00:03:44.000Z,155.6065555714285
1970-01-01T00:03:44.100Z,142.40184285714284
1970-01-01T00:03:44.200Z,145.99409299999996
1970-01-01T00:03:44.300Z,160.47663757142865
1970-01-01T00:03:44.400Z,149.25073557142872
1970-01-01T00:03:44.500Z,151.73627142857157
1970-01-01T00:03:44.600Z,164.94234300000014
1970-01-01T00:03:44.700Z,160.1265801428571
1970-01-01T00:03:44.800Z,147.55277142857136
1970-01-01T00:03:44.900Z,152.04149871428567
1970-01-01T00:03:45.000Z,164.57143942857135
1970-01-01T00:03:45.100Z,150.10215471428575
1970-01-01T00:03:45.200Z,147.16133400000007
1970-01-01T00:03:45.300Z,160.37166971428593
1970-01-01T00:03:45.400Z,157.32348157142866
1970-01-01T00:03:45.500Z,149.79775714285708
1970-01-01T00:03:45.600Z,156.9859707142857
1970-01-01T00:03:45.700Z,161.46845742857133
1970-01-01T00:03:45.800Z,139.6264682857142
1970-01-01T00:03:45.900Z,137.79824842857136
